,,"Rings 3001 - 3500 - 3051 to 3075","grouping","rings.","3051 to 3075","site qa","rings 3001 - 3500"
,,"Welding Record - Phase 1",,"rings.","3051 to 3075","site qa","rings 3001 - 3500","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","3051 to 3075","site qa","rings 3001 - 3500","welding record - phase 2"
,,"Rings 3001 - 3500 - 3076 to 3100","grouping","rings.","site qa","rings 3001 - 3500","3076 to 3100"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 3001 - 3500","3076 to 3100","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 3001 - 3500","3076 to 3100","welding record - phase 2"
,,"Rings 3001 - 3500 - 3101 to 3125","grouping","rings.","3101 to 3125","site qa","rings 3001 - 3500"
,,"Welding Record - Phase 1",,"rings.","3101 to 3125","site qa","rings 3001 - 3500","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","3101 to 3125","site qa","rings 3001 - 3500","welding record - phase 2"
,,"Rings 3001 - 3500 - 3126 to 3150","grouping","rings.","site qa","rings 3001 - 3500","3126 to 3150"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 3001 - 3500","3126 to 3150","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 3001 - 3500","3126 to 3150","welding record - phase 2"
,,"Rings 3001 - 3500 - 3151 to 3175","grouping","rings.","site qa","rings 3001 - 3500","3151 to 3175"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 3001 - 3500","3151 to 3175","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 3001 - 3500","3151 to 3175","welding record - phase 2"
,,"Rings 3001 - 3500 - 3176 to 3200","grouping","rings.","site qa","rings 3001 - 3500","3176 to 3200"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 3001 - 3500","welding record - phase 1","3176 to 3200"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 3001 - 3500","3176 to 3200","welding record - phase 2"
,,"Rings 3001 - 3500 - 3201 to 3225","grouping","rings.","site qa","3201 to 3225","rings 3001 - 3500"
,,"Welding Record - Phase 1",,"rings.","site qa","3201 to 3225","rings 3001 - 3500","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","3201 to 3225","rings 3001 - 3500","welding record - phase 2"
,,"Rings 3001 - 3500 - 3226 to 3250","grouping","rings.","3226 to 3250","site qa","rings 3001 - 3500"
,,"Welding Record - Phase 1",,"rings.","3226 to 3250","site qa","rings 3001 - 3500","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","3226 to 3250","site qa","rings 3001 - 3500","welding record - phase 2"
,,"Rings 3001 - 3500 - 3251 to 3275","grouping","rings.","site qa","3251 to 3275","rings 3001 - 3500"
,,"Welding Record - Phase 1",,"rings.","site qa","3251 to 3275","rings 3001 - 3500","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","3251 to 3275","rings 3001 - 3500","welding record - phase 2"
,,"Rings 3001 - 3500 - 3276 to 3300","grouping","rings.","3276 to 3300","site qa","rings 3001 - 3500"
,,"Welding Record - Phase 1",,"rings.","3276 to 3300","site qa","rings 3001 - 3500","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","3276 to 3300","site qa","rings 3001 - 3500","welding record - phase 2"
,,"Rings 3001 - 3500 - 3301 to 3325","grouping","rings.","site qa","rings 3001 - 3500","3301 to 3325"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 3001 - 3500","3301 to 3325","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 3001 - 3500","3301 to 3325","welding record - phase 2"
,,"Rings 3001 - 3500 - 3326 to 3350","grouping","rings.","site qa","3326 to 3350","rings 3001 - 3500"
,,"Welding Record - Phase 1",,"rings.","site qa","3326 to 3350","rings 3001 - 3500","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","3326 to 3350","rings 3001 - 3500","welding record - phase 2"
,,"Rings 3001 - 3500 - 3351 to 3375","grouping","rings.","3351 to 3375","site qa","rings 3001 - 3500"
,,"Welding Record - Phase 1",,"rings.","3351 to 3375","site qa","rings 3001 - 3500","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","3351 to 3375","site qa","rings 3001 - 3500","welding record - phase 2"
,,"Rings 3001 - 3500 - 3376 to 3400","grouping","rings.","3376 to 3400","site qa","rings 3001 - 3500"
,,"Welding Record - Phase 1",,"rings.","3376 to 3400","site qa","rings 3001 - 3500","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","3376 to 3400","site qa","rings 3001 - 3500","welding record - phase 2"
,,"Rings 3001 - 3500 - 3401 to 3425","grouping","rings.","site qa","rings 3001 - 3500","3401 to 3425"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 3001 - 3500","welding record - phase 1","3401 to 3425"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 3001 - 3500","3401 to 3425","welding record - phase 2"
,,"Rings 3001 - 3500 - 3426 to 3450","grouping","rings.","site qa","3426 to 3450","rings 3001 - 3500"
,,"Welding Record - Phase 1",,"rings.","site qa","3426 to 3450","rings 3001 - 3500","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","3426 to 3450","rings 3001 - 3500","welding record - phase 2"
,,"Rings 3001 - 3500 - 3451 to 3475","grouping","rings.","3451 to 3475","site qa","rings 3001 - 3500"
,,"Welding Record - Phase 1",,"rings.","3451 to 3475","site qa","rings 3001 - 3500","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","3451 to 3475","site qa","rings 3001 - 3500","welding record - phase 2"
,,"Rings 3001 - 3500 - 3476 to 3500","grouping","rings.","site qa","3476 to 3500","rings 3001 - 3500"
,,"Welding Record - Phase 1",,"rings.","site qa","3476 to 3500","rings 3001 - 3500","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","3476 to 3500","rings 3001 - 3500","welding record - phase 2"
,,"Rings 3501 - 4000 - 3501 to 3525","grouping","rings.","site qa","rings 3501 - 4000","3501 to 3525"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 3501 - 4000","3501 to 3525","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 3501 - 4000","3501 to 3525","welding record - phase 2"
,,"Rings 3501 - 4000 - 3526 to 3550","grouping","rings.","3526 to 3550","site qa","rings 3501 - 4000"
,,"Welding Record - Phase 1",,"rings.","3526 to 3550","site qa","rings 3501 - 4000","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","3526 to 3550","site qa","rings 3501 - 4000","welding record - phase 2"
,,"Rings 3501 - 4000 - 3551 to 3575","grouping","rings.","site qa","rings 3501 - 4000","3551 to 3575"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 3501 - 4000","3551 to 3575","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 3501 - 4000","3551 to 3575","welding record - phase 2"
,,"Rings 3501 - 4000 - 3576 to 3600","grouping","rings.","3576 to 3600","site qa","rings 3501 - 4000"
,,"Welding Record - Phase 1",,"rings.","3576 to 3600","site qa","rings 3501 - 4000","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","3576 to 3600","site qa","rings 3501 - 4000","welding record - phase 2"
,,"Rings 3501 - 4000 - 3601 to 3625","grouping","rings.","3601 to 3625","site qa","rings 3501 - 4000"
,,"Welding Record - Phase 1",,"rings.","3601 to 3625","site qa","rings 3501 - 4000","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","3601 to 3625","site qa","rings 3501 - 4000","welding record - phase 2"
,,"Rings 3501 - 4000 - 3626 to 3650","grouping","rings.","site qa","rings 3501 - 4000","3626 to 3650"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 3501 - 4000","3626 to 3650","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 3501 - 4000","3626 to 3650","welding record - phase 2"
,,"Rings 3501 - 4000 - 3651 to 3675","grouping","rings.","3651 to 3675","site qa","rings 3501 - 4000"
,,"Welding Record - Phase 1",,"rings.","3651 to 3675","site qa","rings 3501 - 4000","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","3651 to 3675","site qa","rings 3501 - 4000","welding record - phase 2"
,,"Rings 3501 - 4000 - 3676 to 3700","grouping","rings.","site qa","rings 3501 - 4000","3676 to 3700"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 3501 - 4000","3676 to 3700","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 3501 - 4000","3676 to 3700","welding record - phase 2"
,,"Rings 3501 - 4000 - 3701 to 3725","grouping","rings.","site qa","rings 3501 - 4000","3701 to 3725"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 3501 - 4000","3701 to 3725","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 3501 - 4000","3701 to 3725","welding record - phase 2"
,,"Rings 3501 - 4000 - 3726 to 3750","grouping","rings.","site qa","rings 3501 - 4000","3726 to 3750"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 3501 - 4000","welding record - phase 1","3726 to 3750"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 3501 - 4000","3726 to 3750","welding record - phase 2"
,,"Rings 3501 - 4000 - 3751 to 3775","grouping","rings.","site qa","rings 3501 - 4000","3751 to 3775"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 3501 - 4000","3751 to 3775","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 3501 - 4000","3751 to 3775","welding record - phase 2"
,,"Rings 3501 - 4000 - 3776 to 3800","grouping","rings.","site qa","rings 3501 - 4000","3776 to 3800"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 3501 - 4000","welding record - phase 1","3776 to 3800"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 3501 - 4000","3776 to 3800","welding record - phase 2"
,,"Rings 3501 - 4000 - 3801 to 3825","grouping","rings.","site qa","rings 3501 - 4000","3801 to 3825"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 3501 - 4000","3801 to 3825","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 3501 - 4000","3801 to 3825","welding record - phase 2"
,,"Rings 3501 - 4000 - 3826 to 3850","grouping","rings.","3826 to 3850","site qa","rings 3501 - 4000"
,,"Welding Record - Phase 1",,"rings.","3826 to 3850","site qa","rings 3501 - 4000","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","3826 to 3850","site qa","rings 3501 - 4000","welding record - phase 2"
,,"Rings 3501 - 4000 - 3851 to 3875","grouping","rings.","site qa","rings 3501 - 4000","3851 to 3875"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 3501 - 4000","welding record - phase 1","3851 to 3875"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 3501 - 4000","3851 to 3875","welding record - phase 2"
,,"Rings 3501 - 4000 - 3876 to 3900","grouping","rings.","3876 to 3900","site qa","rings 3501 - 4000"
,,"Welding Record - Phase 1",,"rings.","3876 to 3900","site qa","rings 3501 - 4000","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","3876 to 3900","site qa","rings 3501 - 4000","welding record - phase 2"
,,"Rings 3501 - 4000 - 3901 to 3925","grouping","rings.","site qa","rings 3501 - 4000","3901 to 3925"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 3501 - 4000","3901 to 3925","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 3501 - 4000","3901 to 3925","welding record - phase 2"
,,"Rings 3501 - 4000 - 3926 to 3950","grouping","rings.","site qa","rings 3501 - 4000","3926 to 3950"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 3501 - 4000","3926 to 3950","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 3501 - 4000","3926 to 3950","welding record - phase 2"
,,"Rings 3501 - 4000 - 3951 to 3975","grouping","rings.","3951 to 3975","site qa","rings 3501 - 4000"
,,"Welding Record - Phase 1",,"rings.","3951 to 3975","site qa","rings 3501 - 4000","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","3951 to 3975","site qa","rings 3501 - 4000","welding record - phase 2"
,,"Rings 3501 - 4000 - 3976 to 4000","grouping","rings.","3976 to 4000","site qa","rings 3501 - 4000"
,,"Welding Record - Phase 1",,"rings.","3976 to 4000","site qa","rings 3501 - 4000","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","3976 to 4000","site qa","rings 3501 - 4000","welding record - phase 2"
,,"Rings 4001 - 4500 - 4001 to 4025","grouping","rings.","rings 4001 - 4500","4001 to 4025","site qa"
,,"Welding Record - Phase 1",,"rings.","rings 4001 - 4500","4001 to 4025","site qa","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 4001 - 4500","4001 to 4025","site qa","welding record - phase 2"
,,"Rings 4001 - 4500 - 4026 to 4050","grouping","rings.","rings 4001 - 4500","4026 to 4050","site qa"
,,"Welding Record - Phase 1",,"rings.","rings 4001 - 4500","4026 to 4050","site qa","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 4001 - 4500","4026 to 4050","site qa","welding record - phase 2"
,,"Rings 4001 - 4500 - 4051 to 4075","grouping","rings.","rings 4001 - 4500","site qa","4051 to 4075"
,,"Welding Record - Phase 1",,"rings.","rings 4001 - 4500","site qa","4051 to 4075","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 4001 - 4500","site qa","4051 to 4075","welding record - phase 2"
,,"Rings 4001 - 4500 - 4076 to 4100","grouping","rings.","rings 4001 - 4500","site qa","4076 to 4100"
,,"Welding Record - Phase 1",,"rings.","rings 4001 - 4500","site qa","4076 to 4100","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 4001 - 4500","site qa","4076 to 4100","welding record - phase 2"
,,"Rings 4001 - 4500 - 4101 to 4125","grouping","rings.","rings 4001 - 4500","site qa","4101 to 4125"
,,"Welding Record - Phase 1",,"rings.","rings 4001 - 4500","site qa","4101 to 4125","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 4001 - 4500","site qa","4101 to 4125","welding record - phase 2"
,,"Rings 4001 - 4500 - 4126 to 4150","grouping","rings.","rings 4001 - 4500","site qa","4126 to 4150"
,,"Welding Record - Phase 1",,"rings.","rings 4001 - 4500","site qa","welding record - phase 1","4126 to 4150"
,,"Welding Record - Phase 2",,"rings.","rings 4001 - 4500","site qa","4126 to 4150","welding record - phase 2"
,,"Rings 4001 - 4500 - 4151 to 4175","grouping","rings.","rings 4001 - 4500","site qa","4151 to 4175"
,,"Welding Record - Phase 1",,"rings.","rings 4001 - 4500","site qa","4151 to 4175","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 4001 - 4500","site qa","4151 to 4175","welding record - phase 2"
,,"Rings 4001 - 4500 - 4176 to 4200","grouping","rings.","rings 4001 - 4500","site qa","4176 to 4200"
,,"Welding Record - Phase 1",,"rings.","rings 4001 - 4500","site qa","welding record - phase 1","4176 to 4200"
,,"Welding Record - Phase 2",,"rings.","rings 4001 - 4500","site qa","4176 to 4200","welding record - phase 2"
,,"Rings 4001 - 4500 - 4201 to 4225","grouping","rings.","rings 4001 - 4500","4201 to 4225","site qa"
,,"Welding Record - Phase 1",,"rings.","rings 4001 - 4500","4201 to 4225","site qa","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 4001 - 4500","4201 to 4225","site qa","welding record - phase 2"
,,"Rings 4001 - 4500 - 4226 to 4250","grouping","rings.","rings 4001 - 4500","site qa","4226 to 4250"
,,"Welding Record - Phase 1",,"rings.","rings 4001 - 4500","site qa","4226 to 4250","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 4001 - 4500","site qa","4226 to 4250","welding record - phase 2"
,,"Rings 4001 - 4500 - 4251 to 4275","grouping","rings.","rings 4001 - 4500","4251 to 4275","site qa"
,,"Welding Record - Phase 1",,"rings.","rings 4001 - 4500","4251 to 4275","site qa","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 4001 - 4500","4251 to 4275","site qa","welding record - phase 2"
,,"Rings 4001 - 4500 - 4276 to 4300","grouping","rings.","rings 4001 - 4500","site qa","4276 to 4300"
,,"Welding Record - Phase 1",,"rings.","rings 4001 - 4500","site qa","4276 to 4300","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 4001 - 4500","site qa","4276 to 4300","welding record - phase 2"
,,"Rings 4001 - 4500 - 4301 to 4325","grouping","rings.","rings 4001 - 4500","site qa","4301 to 4325"
,,"Welding Record - Phase 1",,"rings.","rings 4001 - 4500","site qa","4301 to 4325","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 4001 - 4500","site qa","4301 to 4325","welding record - phase 2"
,,"Rings 4001 - 4500 - 4326 to 4350","grouping","rings.","rings 4001 - 4500","4326 to 4350","site qa"
,,"Welding Record - Phase 1",,"rings.","rings 4001 - 4500","4326 to 4350","site qa","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 4001 - 4500","4326 to 4350","site qa","welding record - phase 2"
,,"Rings 4001 - 4500 - 4351 to 4375","grouping","rings.","rings 4001 - 4500","site qa","4351 to 4375"
,,"Welding Record - Phase 1",,"rings.","rings 4001 - 4500","site qa","4351 to 4375","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 4001 - 4500","site qa","4351 to 4375","welding record - phase 2"
,,"Rings 4001 - 4500 - 4376 to 4400","grouping","rings.","rings 4001 - 4500","4376 to 4400","site qa"
,,"Welding Record - Phase 1",,"rings.","rings 4001 - 4500","4376 to 4400","site qa","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 4001 - 4500","4376 to 4400","site qa","welding record - phase 2"
,,"Rings 4001 - 4500 - 4401 to 4425","grouping","rings.","rings 4001 - 4500","site qa","4401 to 4425"
,,"Welding Record - Phase 1",,"rings.","rings 4001 - 4500","site qa","welding record - phase 1","4401 to 4425"
,,"Welding Record - Phase 2",,"rings.","rings 4001 - 4500","site qa","4401 to 4425","welding record - phase 2"
,,"Rings 4001 - 4500 - 4426 to 4450","grouping","rings.","rings 4001 - 4500","site qa","4426 to 4450"
,,"Welding Record - Phase 1",,"rings.","rings 4001 - 4500","site qa","4426 to 4450","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 4001 - 4500","site qa","4426 to 4450","welding record - phase 2"
,,"Rings 4001 - 4500 - 4451 to 4475","grouping","rings.","rings 4001 - 4500","4451 to 4475","site qa"
,,"Welding Record - Phase 1",,"rings.","rings 4001 - 4500","4451 to 4475","site qa","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 4001 - 4500","4451 to 4475","site qa","welding record - phase 2"
,,"Rings 4001 - 4500 - 4476 to 4500","grouping","rings.","rings 4001 - 4500","site qa","4476 to 4500"
,,"Welding Record - Phase 1",,"rings.","rings 4001 - 4500","site qa","4476 to 4500","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 4001 - 4500","site qa","4476 to 4500","welding record - phase 2"
,,"Rings 4501 - 4750 - 4501 to 4525","grouping","rings.","4501 to 4525","site qa","rings 4501 - 4750"
,,"Welding Record - Phase 1",,"rings.","4501 to 4525","site qa","rings 4501 - 4750","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","4501 to 4525","site qa","rings 4501 - 4750","welding record - phase 2"
,,"Rings 4501 - 4750 - 4526 to 4550","grouping","rings.","site qa","rings 4501 - 4750","4526 to 4550"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 4501 - 4750","4526 to 4550","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 4501 - 4750","4526 to 4550","welding record - phase 2"
,,"Rings 4501 - 4750 - 4551 to 4575","grouping","rings.","site qa","rings 4501 - 4750","4551 to 4575"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 4501 - 4750","4551 to 4575","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 4501 - 4750","4551 to 4575","welding record - phase 2"
,,"Rings 4501 - 4750 - 4576 to 4600","grouping","rings.","site qa","rings 4501 - 4750","4576 to 4600"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 4501 - 4750","4576 to 4600","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 4501 - 4750","4576 to 4600","welding record - phase 2"
,,"Rings 4501 - 4750 - 4601 to 4625","grouping","rings.","4601 to 4625","site qa","rings 4501 - 4750"
,,"Welding Record - Phase 1",,"rings.","4601 to 4625","site qa","rings 4501 - 4750","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","4601 to 4625","site qa","rings 4501 - 4750","welding record - phase 2"
,,"Rings 4501 - 4750 - 4626 to 4650","grouping","rings.","4626 to 4650","site qa","rings 4501 - 4750"
,,"Welding Record - Phase 1",,"rings.","4626 to 4650","site qa","rings 4501 - 4750","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","4626 to 4650","site qa","rings 4501 - 4750","welding record - phase 2"
,,"Rings 4501 - 4750 - 4651 to 4675","grouping","rings.","site qa","rings 4501 - 4750","4651 to 4675"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 4501 - 4750","4651 to 4675","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 4501 - 4750","4651 to 4675","welding record - phase 2"
,,"Rings 4501 - 4750 - 4676 to 4700","grouping","rings.","site qa","rings 4501 - 4750","4676 to 4700"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 4501 - 4750","4676 to 4700","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 4501 - 4750","4676 to 4700","welding record - phase 2"
,,"Rings 4501 - 4750 - 4701 to 4725","grouping","rings.","site qa","rings 4501 - 4750","4701 to 4725"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 4501 - 4750","4701 to 4725","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 4501 - 4750","4701 to 4725","welding record - phase 2"
,,"Rings 4501 - 4750 - 4726 to 4750","grouping","rings.","site qa","rings 4501 - 4750","4726 to 4750"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 4501 - 4750","welding record - phase 1","4726 to 4750"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 4501 - 4750","4726 to 4750","welding record - phase 2"
,"Columns"
,,"Rings",,"rings"
,,"Welding device","Welding device","rings"
,,"Nominal thickness","Nominal thickness","rings"
,,"Other:","Please specify 'Other':","rings"
,,"Material information",,"material information"
,,"Photo of roll & batch numbers","ATTENTION: Take a photo of roll and batch numbers","material information"
,,"ARGU HDPE Welding Rod used","ARGU HDPE Welding Rod used","material information"
,,"Rod colour:","Please select rod colour:","material information"
,,"4mm Welding Rod used","Measurement - 4mm Welding Rod used","material information"
,,"Start time:","Start time (timestamps)","material information"
,,"End time:","End time (timestamps)","material information"
,,"Ambient conditions",,"ambient conditions"
,,"General","General","ambient conditions"
,,"Panel",,"panel"
,,"Condition of surface/general","Condition of the surface, general","panel"
,,"Condition of welding area","Condition of the welding area","panel"
,,"Installation of 1.2mm aluminium wire","Confirm installation of 1.2mm aluminium wire","panel"
,,"Welding parameters - Extrudate",,"welding parameters - extrudate"
,,"Extrudate temp. - set value","Extrudate temperature - set value","welding parameters - extrudate"
,,"Extrudate - start","Measured value - start","welding parameters - extrudate"
,,"Extrudate - end","Measured value - end","welding parameters - extrudate"
,,"Welding parameters - Hot air",,"welding parameters - hot air"
,,"Hot air temp. - set value","Hot air temperature - set value","welding parameters - hot air"
,,"Hot air - start","Measured value - start","welding parameters - hot air"
,,"Hot air - end","Measured value - end","welding parameters - hot air"
,,"Welding parameters - Speed",,"welding parameters - speed"
,,"Metres per minute","Select value (metres per minute)","welding parameters - speed"
,,"Speed - start","Measured value - start","welding parameters - speed"
,,"General Comments",,"general comments"

